% Model:              NS-xy.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jun 29 2026, 12:19
% Dimension:          2
% Nodes:              3393
% Expressions:        3
% Description:        Velocity field, y-component, Velocity field, x-component, Pressure
% Length unit:        m
% x                       y                        v (m/s)                  u (m/s)                  p (Pa)
0.789763336582643         3.8421747772235513       9.689124444885098E-17    0.25266337090056656      9.341863886181137
0.7903183711102401        0.1393643831656977       1.387847396860389E-18    0.2241812922365148       9.341401357408143
0.7936430015520735        0.294097077360989        4.10106590863841E-17     0.45412300772153386      9.338630832039948
0.8047975718668239        0.09222290953946678      -2.1623011331194665E-17  0.15016107213080943      9.329335356777657
0.8115818020673347        3.5323728761809576       -9.476049301898482E-18   0.6882639034770418       9.323681831610562
0.8394295621506664        3.7642606211753322       -4.060906533129311E-17   0.36974352523751314      9.300475364874451
0.8441878193813082        0.2107197777311986       7.464282224434118E-17    0.3326984525823788       9.296510150515589
0.8519313020602455        0.4306571676941173       7.435925804611789E-17    0.6404846144542297       9.290057248283135
0.8529220123435902        0.6145106421544235       1.8364879222385336E-16   0.866841349706939        9.28923165638035
0.8537085116211944        0.7641980595144692       2.9887171647737885E-16   1.0303306516217494       9.28857624031568
0.8628692094576647        2.910631897754418        -1.8172600919643384E-16  1.3211456444967453       9.280942325451951
0.864408856681621         3.9016863089462053       6.460874011724881E-17    0.15982882598606585      9.279659286098662
0.8671420328288196        2.7313843767623          -3.08063463577991E-16    1.443782038928344        9.277381639309327
0.8705732068101982        2.549650660358197        -3.4008262854404135E-16  1.5407850631532503       9.274522327658175
0.8709713563947784        0.9120867470017288       2.5303144835546983E-16   1.1735186474794672       9.274190536337697
0.8730075945432832        2.3666290630902114       -3.6669900017073845E-16  1.6106596375406654       9.272493671213939
0.8746759440955609        2.1835853216267074       -2.3261057899243485E-16  1.6526235123680093       9.271103379920374
0.8750478589533868        1.2691777356253522       1.3453642472106536E-16   1.4441245074559648       9.270793450872183
0.8751149075341785        2.00071871522574         -2.927876353589593E-16   1.6666664514368448       9.270737577054858
0.8751506643030856        1.4521275734082302       5.1963948192607495E-17   1.5415982517418538       9.270707779747438
0.8752031602862439        1.6351382556498744       -6.600169874803753E-17   1.6111982947957444       9.270664033094803
0.8752089772298088        1.8179701366657548       -2.280889614173567E-16   1.6528604703560497       9.270659185641835
0.8760964901577406        1.0867131396983072       2.1092500601734943E-16   1.3191279628334496       9.269919591535226
0.8830097540829795        3.081433240184515        -1.222771660094724E-16   1.1793758945933426       9.264158538264196
0.8859568135178094        0.30114777245872343      8.151112018779199E-17    0.4641254620741847       9.261702655401836
0.8900214651543311        3.402796641873889        -8.723328106822177E-17   0.8467339923113919       9.258315445704731
0.8945546458263396        3.6615765722188356       -2.1224552472563935E-17  0.5163180394389606       9.254537795144726
0.8953745998965419        3.24054187564382         -1.3188765852633739E-16  1.0254399394892142       9.253854500086222
0.8971352449355672        0.05406574598020901      9.055341418003162E-17    0.08889161626351647      9.252387295887033
0.8971451323258997        3.945313015341896        -1.1099463474532557E-16  0.0898988634755921       9.252379056395089
0.8971962616822431        0                        0                        0                        9.25233644859813
0.8971962616822431        0.024575339081913186     5.735781922668308E-17    0.04070725376527571      9.252336448598133
0.8971962616822431        3.9751422797008615       -1.0397420089346137E-16  0.04117207289086847      9.252336448598138
0.8971962616822431        4                        0                        0                        9.252336448598134
0.899654852020459         0.14140118980764677      3.36764874013893E-17     0.22733769281315377      9.250287623316291
0.907472176147397         3.842077888058997        -1.985989827691322E-17   0.252812105968377        9.243773186543846
